model,reward_model,split_seed,price_per_million,profit,fixed_profit,profit_gain,profit_improvement_percent,quality,output_tokens,samples,fixed_n,fixed_quality,fixed_output_tokens,matched_fixed_tokens,matched_cost_saving_percent
qwen35_9b,skywork_llama31_8b,72,10.0,0.0948038367088059,0.09194014451438162,0.0028636921944242832,3.114735363480241,0.1673640117088059,7256.0175,14.265,23,0.26913734451438165,17719.72,10167.45927403695,28.63489978731898
qwen35_9b,skywork_llama31_8b,72,20.0,0.023441614580878012,0.0012998022660157642,0.022141812314862248,1703.4754357470638,0.11220276458087802,4438.0575,8.8975,1,0.016688152266015766,769.4175,6726.910092944838,34.025318628018816
qwen35_9b,skywork_llama31_8b,73,0.1,0.7620827279224989,0.8983405585932682,-0.13625783067076935,-15.16772557660522,0.7736919096724989,116091.8175,218.9525,601,0.9453171925932682,469766.34,129180.01588103989,10.13175164267871
qwen35_9b,skywork_llama31_8b,73,0.2,0.6785175400096269,0.8522010867792384,-0.1736835467696115,-20.380582642298837,0.694408257509627,79453.5875,150.865,483,0.9277090657792385,377539.895,98174.17245452086,19.068747397074482
qwen35_9b,skywork_llama31_8b,73,0.5,0.5292749331856849,0.7550422806918722,-0.22576734750618732,-29.901285435208827,0.5530034594356849,47457.0525,91.36,278,0.8636872831918722,217290.005,63002.90653944078,24.674820406434485
qwen35_9b,skywork_llama31_8b,73,1.0,0.4200860216773492,0.6579977753009887,-0.23791175362363948,-36.156923709173824,0.4517331966773492,31647.175,61.71,189,0.8057635228009886,147765.7475,41994.12463133953,24.639041109140713
qwen35_9b,skywork_llama31_8b,73,2.0,0.3174014824138107,0.5116312939767069,-0.1942298115628962,-37.962848216969874,0.3588365474138107,20717.5325,41.1625,148,0.7430144139767069,115691.56,29358.430821354043,29.432425642684656
qwen35_9b,skywork_llama31_8b,73,5.0,0.19448871036695858,0.2359510571869255,-0.04146234681996691,-17.572435281406495,0.2520795728669586,11518.1725,23.6125,49,0.4275146446869255,38312.7175,16735.84668634666,31.176637096008484
qwen35_9b,skywork_llama31_8b,73,10.0,0.10319560901309448,0.0873510245101336,0.015844584502960876,18.138979584747453,0.1745925340130945,7139.6925,15.035,23,0.2669076245101336,17955.66,10755.739980110302,33.61969968404925
qwen35_9b,skywork_llama31_8b,73,20.0,0.03504668341424523,-0.003011122762990419,0.03805780617723565,,0.12321703341424524,4408.5175,9.52,1,0.012507327237009582,775.9225,7353.776575378306,40.050973063820486
qwen35_9b,skywork_llama31_8b,74,0.1,0.7468359666838592,0.8927750059976045,-0.1459390393137453,-16.346676187542922,0.7591788481838592,123428.815,205.0275,589,0.9442123242476045,514373.1825,139273.4235273703,11.376620266864101
qwen35_9b,skywork_llama31_8b,74,0.2,0.6580401394245524,0.8433513890312752,-0.18531124960672274,-21.973195516946088,0.6748797259245524,84197.9325,141.2825,476,0.9265098475312752,415792.2925,101547.21195506082,17.08493923273704
qwen35_9b,skywork_llama31_8b,74,0.5,0.5319901411346525,0.7414534197833689,-0.2094632786487164,-28.25036247184826,0.5570546011346524,50128.92,85.4325,358,0.8977778760333689,312648.9125,68451.0583785058,26.766771489773056
qwen35_9b,skywork_llama31_8b,74,1.0,0.414291467113929,0.6329929132698424,-0.21870144615591341,-34.55037830142055,0.447669947113929,33378.48,57.555,196,0.8041840632698424,171191.15,44427.6543201424,24.87003756831918
qwen35_9b,skywork_llama31_8b,74,2.0,0.30657978625023596,0.47288212897882265,-0.16630234272858668,-35.167821437387055,0.35025746625023596,21838.84,38.2325,172,0.7733144489788226,150216.16,29712.037674053056,26.498343063587882
qwen35_9b,skywork_llama31_8b,74,5.0,0.18129673518133882,0.19515103139699086,-0.01385429621565204,-7.099268764544007,0.2418047601813388,12101.605,21.75,87,0.5750109813969909,75971.99,16970.287763083856,28.689453184611846
qwen35_9b,skywork_llama31_8b,74,10.0,0.08727669036057742,0.07466833623151661,0.012608354129060806,16.885810994860456,0.16211624036057742,7483.955,13.7575,23,0.27541448623151665,20074.615,10621.893299600446,29.542174931454856
qwen35_9b,skywork_llama31_8b,74,20.0,0.009290650129523473,-0.003841822451164845,0.013132472580688318,,0.10326630012952348,4698.7825,8.6675,1,0.013795227548835156,881.8525,6707.581752994682,29.948188884881333
qwen35_9b,skywork_llama31_8b,75,0.1,0.7610325456479492,0.9061284923745792,-0.14509594672662995,-16.012734170448045,0.7730619668979491,120294.2125,187.6625,607,0.9579506356245792,518221.4325,133810.48069923682,10.101053466519627
qwen35_9b,skywork_llama31_8b,75,0.2,0.6878235056020285,0.8613686951985229,-0.17354518959649434,-20.14760816870605,0.7043127696020286,82446.32,129.3325,489,0.9448671966985229,417492.5075,101247.79071442135,18.569758986102336
qwen35_9b,skywork_llama31_8b,75,0.5,0.5530419696506819,0.7661437581324897,-0.21310178848180783,-27.814856705385573,0.5777256559006818,49367.3725,78.25,311,0.8988590818824898,265430.6475,67077.36580160918,26.4023386875224
qwen35_9b,skywork_llama31_8b,75,1.0,0.4180142161894595,0.6603503202268989,-0.24233610403743938,-36.6981125948681,0.4509927136894595,32978.4975,52.8325,192,0.8243115827268989,163961.2625,40273.607803691295,18.113873331762097
qwen35_9b,skywork_llama31_8b,75,2.0,0.3005748945898394,0.49804855796146996,-0.19747366337163058,-39.64947999847588,0.3437594145898394,21592.26,35.1175,173,0.7934799679614699,147715.705,27209.497038356552,20.644398646686025
qwen35_9b,skywork_llama31_8b,75,5.0,0.16952057735796872,0.22391165712108907,-0.054391079763120354,-24.291312235568974,0.22946592735796872,11989.07,20.0225,89,0.6034915071210891,75915.97,15930.136952026736,24.73969284693016
qwen35_9b,skywork_llama31_8b,75,10.0,0.07613147658812539,0.07363080125455368,0.002500675333571706,3.3962353946502137,0.1507047765881254,7457.33,12.71,22,0.2611115512545537,18748.075,10387.605109404827,28.209342563010864
qwen35_9b,skywork_llama31_8b,75,20.0,-0.003778927824032302,-0.004235449949941543,0.0004565221259092405,,0.0897042721759677,4674.16,7.9775,1,0.012903250050058457,856.935,6094.91467997759,23.310493330528693
